customer_id,name,phone,registration_date,city,quartier,loyalty_score
CUST10284,Nadine KOUAM,(+237) 632097220,2023-01-06,Douala ,Ndokotti,60.8
CUST10492,Luc DIALLO,+237615957459,2022-01-31,douala,Ngodi-Bakoko,69.7
CUST17301,Stéphane ESSAMA,237-696728778,2024-11-12,Yaounde,Elig-Edzoa,230.2
CUST17268,saidou MAHAMADOU,688101741,2021-06-05,douala ,Ndokotti,50.3
CUST11211,Christian NGOUFO,649711319,2024-06-18,Douala,Yassa,55.7
CUST11291,ARMEL KAMGA,696926431,2023-12-15,YAOUNDE,Tsinga,56.9
CUST11152,Patrick sidibe,6 23 48 98 53,2021-03-28,Yaounde,Messa,11.1
CUST10190,Pierre DIBOTI,632162965,2024-11-10,Yaoundé ,Nkol-Eton,10.0
CUST11948,KOUAM Constant,237-672360629,2022-11-17,douala,Bonabéri,42.5
CUST10912,NADÈGE WAMBA,+237638323322,2023-07-13,Yaoundé,Nlongkak,
CUST10306,ALAIN OBAMA,00237 6 88406989 58 59 52,2021-07-02,Bafoussam ,Djeleng,41.8
CUST10238,Joël NGUEFACK,+237664634663,2023-04-08,Yaoundé,Tsinga,68.1
CUST10649,Ghislain COULIBALY,690967191,2022-01-20,Yaounde,Mokolo,25.0
CUST11038,SYLVAIN MBOCK,+237626297533,2024-09-25,douala,Yassa,71.1
CUST11959,CHRISTIAN KONE,00237 6 36772387 60 94 24,2023-04-30,DOUALA,Bonanjo,17.6
CUST11247,Margot akono,(+237) 665767881,2022-07-15,Yaoundé,Santa Barbara,12.1
CUST11294,Patrick CISSE,00237 6 72312933 33 15 65,2023-04-12,bafoussam,Tougang,11.2
CUST11259,GHISLAIN NJIEMOUN,(+237) 649613214,2021-05-07,Bafoussam ,Centre Ville,9.8
CUST11305,TAKAM Hervé,(+237) 623044889,2022-02-27,bafoussam,Famla,76.3
CUST11807,Moussa ESSAMA,+237681673763,2021-08-16,Douala ,Kotto,22.6
CUST11779,NADÈGE MFOU,+237620356922,2023-06-17,Douala,Bonapriso,65.2
CUST10101,TEGUIA Marlène,237-652235350,2024-02-10,Douala ,Ngodi-Bakoko,24.6
CUST10532,FOTSO Guy,+237687844239,2022-11-18,DOUALA,Bonapriso,69.1
CUST10460,Saidou ATEBA,635921441,2022-05-05,douala ,Village,17.8
CUST11792,Flore NKOLO,630703455,2022-09-05,YAOUNDE,Etoudi,6.9
CUST11019,Flore mboa,(+237) 682825679,2023-05-09,Douala,Bali,32.8
CUST10951,BELLO Abdou,237-651286958,2024-06-20,Douala ,Nyalla,
CUST10216,ISSA Boris,610965138,2022-10-03,Douala ,Ndog-Bong,154.2
CUST17318,NDZANA AÏCHA,668942178,2024-08-02,DOUALA,Ngodi-Bakoko,71.1
CUST11253,ONANA Flore,00237 6 81249799 65 89 61,2023-10-04,douala,Bonabéri,46.0
CUST10648,Modibo EBOUELE,237-683300637,2024-05-23,douala ,PK12,45.3
CUST11610,Fatima FOFANA,+237633068427,2023-07-15,Bafoussam,Famla,30.8
CUST10173,Gisèle HASSAN,(+237) 625014631,2024-10-17,douala ,Ndog-Bong,
CUST11357,Ibrahim ASSOUMOU,00237 6 37804191 45 88 75,2023-09-17,DOUALA,Nyalla,44.4
CUST10840,Rémi BALDE,674988034,2021-10-31,douala ,Ndog-Bong,49.1
CUST10729,Rodrigue kenfack,00237 6 63238057 42 57 86,2023-01-21,Bafoussam,Famla,72.6
CUST11380,Aïcha AMOUGOU,+237612118101,2024-05-14,Yaoundé ,Bastos,
CUST11105,BELLO Aminata,+237661167978,2023-04-09,Douala ,Deido,15.8
CUST11278,OUMAR DJOUMESSI,688458327,2021-06-25,BAFOUSSAM,Bamougoum,32.8
CUST11439,Paul NDONGO,237-638859907,2021-09-28,DOUALA,Yassa,61.0
CUST11567,ATEBA Alexis,+237663051354,2021-10-11,Douala ,Cité des Palmiers,30.4
CUST12066,Marie NJOH,00237 6 38799154 92 61 58,2022-11-16,douala,Bali,72.6
CUST11947,Emmanuel MFOU,633500064,2022-08-15,Douala ,New-Bell,26.3
CUST10804,PROSPER SANGARE,642255732,2022-09-17,douala,Logbessou,13.2
CUST10443,Christian ETOA,699913412,2023-04-10,Bafoussam,Pefura,22.7
CUST10584,Astride KEITA,626288475,2022-01-19,Douala ,Deido,57.8
CUST11154,Aline BILONG,632329103,2022-08-25,yaounde,Messa,13.2
CUST10890,Chancelle mbassi,6 25 89 82 99,2023-05-05,douala ,Makepe,58.4
CUST17160,Flore NKOLO,630703455,2022-09-05,YAOUNDE,Etoudi,6.9
CUST11613,Yvette DJOKAM,658567046,2022-08-07,Yaounde,Nlongkak,49.1
CUST12088,Mariama AKONO,633366099,2021-10-30,Yaoundé,Santa Barbara,36.4
CUST11479,Christiane OBAMA,+237690585678,2024-06-01,Yaoundé ,Efoulan,44.2
CUST10877,NGWA Carine,00237 6 18770247 45 28 56,2021-06-29,Douala ,Nkolmesseng,33.5
CUST17321,tchamba Therese,694323222,2023-11-09,BAFOUSSAM,Pefura,28.3
CUST17253,Didier KONE,641383044,2023-05-17,Douala ,Bonabéri,67.6
CUST11207,RÉMI GARBA,00237 6 61185849 82 81 79,2023-09-10,DOUALA,PK8,45.7
CUST10177,MBARGA Larissa,237-617774584,2024-10-03,DOUALA,Logbessou,56.9
CUST11373,Bernard djokam,237-613460153,2022-11-05,douala ,Village,55.3
CUST11577,Saidou SIDIBE,00237 6 54039837 64 50 44,2024-03-15,douala ,Bonanjo,39.6
CUST11310,Lydie DOUMBIA,+237670887034,2023-12-26,yaounde,Briqueterie,47.5
CUST10706,Florent NKOUAM,630452412,2022-04-09,Douala ,Nyalla,70.7
CUST10080,NDZANA Joël,(+237) 695225343,2024-08-13,YAOUNDE,Santa Barbara,75.0
CUST12073,RABI OYONO,+237619939096,2023-09-11,Yaoundé ,Briqueterie,42.7
CUST10201,Alain MONGO,+237660119651,2022-07-12,Yaoundé,Mokolo,
CUST10565,Fatima doumbia,+237694525678,2024-07-11,Douala,Ndokotti,9.8
CUST11300,MENGUE Colette,616086345,2022-11-16,douala ,Bali,31.5
CUST11206,Saidou NDJOCK,237-641837210,2024-03-12,Douala,Logbessou,48.4
CUST10034,Honoré NDIKUM,6 30 86 81 05,2022-02-22,douala ,Bonanjo,47.5
CUST11789,Joëlle nkouam,+237627589104,2024-02-01,Bafoussam ,Ndiengdam,45.6
CUST11714,Sandrine ndikum,00237 6 68754920 50 21 85,2021-04-19,bafoussam,Kamkop,58.2
CUST10661,Rodrigue onana,632151928,2021-05-29,Douala,Deido,14.3
CUST10358,Armel feze,656843172,2023-06-13,BAFOUSSAM,Bamougoum,43.3
CUST17238,Aminata TALLA,+237643638559,2023-01-29,yaounde,Biyem-Assi,38.7
CUST11339,ALI Viviane,635475673,2021-08-22,BAFOUSSAM,Tamdja,41.3
CUST17146,Yvette BILONG,682613940,2023-08-24,yaounde,Mvog-Mbi,15.2
CUST10589,FLORENT NDIKUM,6 81 28 73 14,2023-11-12,Douala ,Makepe,56.9
CUST11934,Florent EBOUELE,656278607,2021-09-28,YAOUNDE,Essos,26.5
CUST11722,Mariama OYONO,(+237) 647969333,2024-10-17,Yaoundé ,Briqueterie,9.4
CUST11195,KOLLO Stéphane,6 88 86 25 39,2021-08-17,Douala,Bepanda,27.0
CUST11150,Carine TEGUIA,623212812,2021-09-21,Douala ,Bonapriso,7.5
CUST11880,Paul MBOA,00237 6 66808292 54 72 86,2022-11-08,BAFOUSSAM,Kamkop,44.4
CUST10248,Rémi NKOUAM,617270733,2023-10-21,Douala ,Mboppi,6.6
CUST10829,TCHOUPO Patrick,+237651154241,2023-08-29,bafoussam,Bamougoum,50.9
CUST17200,Norbert BARRY,237-695320121,2024-03-17,douala,Bonabéri,36.1
CUST17162,Boubacar MFOU,691030736,2021-03-25,Douala,Akwa,5.6
CUST10753,NGUEFACK Paul,+237624165187,2023-10-23,Yaoundé ,Tsinga,84.9
CUST11430,Mariama belinga,670896652,2022-10-25,Yaoundé ,Melen,24.3
CUST11241,Viviane KOLLO,237-687789079,2022-02-20,yaounde,Omnisport,1.6
CUST10237,DIALLO Yvette,+237673481353,2024-07-11,Douala ,Bepanda,45.3
CUST10597,JEAN NGOUFO,683534128,2024-11-08,Douala ,Nyalla,16.8
CUST12040,MAHAMADOU Marie,+237630594121,2022-10-04,DOUALA,PK12,28.7
CUST10592,Céline KOLLO,+237652587010,2023-02-11,yaounde,Etoudi,18.1
CUST10640,Ibrahim EBOUELE,661053877,2024-06-10,Bafoussam ,Tamdja,78.7
CUST10095,Didier NGWA,6 52 33 93 91,2021-12-04,douala ,Logbessou,74.7
CUST10162,MARGOT TSIMI,237-636697396,2021-06-05,YAOUNDE,Jouvence,74.6
CUST11755,Denise MINLO,237-685017250,2022-01-16,douala,Bonanjo,
CUST11436,Marcel bilong,697874085,2021-08-26,Bafoussam,Bamendzi,16.2
CUST17269,TCHIEMEGNI CARINE,+237611037490,2021-06-27,YAOUNDE,Obili,42.8
CUST10991,Serge ntongo,00237 6 75998319 70 77 18,2024-06-14,Douala ,Ndokotti,51.1
CUST11626,MVONDO Jules,00237 6 39738898 10 22 45,2024-03-03,Yaounde,Jouvence,83.5
CUST17359,belinga Prosper,+237621432787,2024-07-18,yaounde,Biyem-Assi,34.4
CUST12035,Baudouin NDOUMBE,(+237) 658607028,2022-02-07,Douala,Bonamoussadi,34.1
CUST11317,Boubacar HASSAN,665684858,2022-02-14,YAOUNDE,Mokolo,
CUST10946,Rodrigue ETOA,+237645652586,2021-04-19,Yaoundé ,Omnisport,32.5
CUST10205,Denise CISSE,(+237) 626240908,2023-12-01,douala ,PK12,21.6
CUST17105,yaya Carine,690010790,2024-12-18,Bafoussam ,Bamendzi,
CUST11045,Solange ELA,00237 6 83932360 31 71 38,2021-03-03,Yaoundé,Nlongkak,4.0
CUST11556,ERIC SANGARE,6 56 32 83 16,2022-11-05,YAOUNDE,Jouvence,17.3
CUST11509,Boubacar ENGOLO,634215035,2023-06-07,YAOUNDE,Efoulan,57.0
CUST11321,RÉGINE MAHAMADOU,+237692631441,2021-09-15,DOUALA,Akwa,59.2
CUST11440,Josephine NDIKUM,667723010,2024-03-15,douala,Ndogpassi,57.8
CUST10594,Gustave NJIEMOUN,+237692228802,2024-03-16,Douala,Ndokotti,29.9
CUST11476,Emmanuel EPEE,00237 6 66765623 15 59 70,2022-04-25,douala ,Bepanda,36.1
CUST11713,TALLA Christian,6 43 25 15 99,2023-12-16,Douala,Bonabéri,29.1
CUST11563,MARCEL MBOCK,699541016,2023-04-23,Bafoussam ,Centre Ville,50.2
CUST10627,Gustave mengue,+237665682626,2021-04-12,Douala ,Bepanda,45.5
CUST10573,Marie feudjio,+237698054615,2022-08-11,Yaounde,Efoulan,70.3
CUST11670,Céline MAROUF,650643870,2024-11-09,Yaoundé,Essos,42.0
CUST10521,Luc FEUDJIO,+237633357554,2022-02-17,YAOUNDE,Biyem-Assi,40.1
CUST11246,BELLO Aurelie,653851498,2023-02-23,Bafoussam,Fomekoua,21.3
CUST11157,MAHAMADOU Modibo,+237616172803,2021-05-02,BAFOUSSAM,Kamkop,21.3
CUST12097,Christelle NJIEMOUN,00237 6 13527782 33 70 28,2024-02-17,Yaoundé ,Jouvence,249.1
CUST17142,Moussa MAHAMADOU,(+237) 618163847,2024-09-08,douala ,Village,19.1
CUST10673,MAROUF Estelle,696268397,2021-08-06,Douala ,Ndogpassi,67.2
CUST11415,KEVIN FOTSO,00237 6 53233116 80 59 99,2022-10-17,yaounde,Santa Barbara,47.7
CUST10208,Ornella baleng,237-618593410,2023-04-02,Yaoundé,Omnisport,34.6
CUST10219,Christian nkouam,6 17 90 19 03,2023-11-03,bafoussam,Mossap,18.1
CUST10864,Ornella MENDO,+237623769080,2022-06-21,Bafoussam ,Djeleng,27.6
CUST10571,Boubacar COULIBALY,(+237) 642747037,2021-05-01,douala,PK12,10.6
CUST10434,CONSTANT ABENA,+237630743797,2021-06-01,Yaoundé,Emana,179.7
CUST10125,Rodrigue AKONO,(+237) 616323852,2022-04-12,DOUALA,PK8,
CUST11701,Sylvain NGOUFO,6 73 83 78 47,2021-03-10,Douala ,Ngodi-Bakoko,74.2
CUST11768,Raoul EKANI,+237612446861,2024-08-15,douala,Ngodi-Bakoko,20.8
CUST10795,Fatoumata SANGARE,6 84 59 70 09,2022-08-29,Yaoundé,Nkol-Eton,236.0
CUST10814,Rabi nkuissi,237-642655866,2023-04-23,douala,Ndogpassi,23.6
CUST10637,Estelle MBASSI,688393811,2023-08-23,Douala ,Ngodi-Bakoko,43.0
CUST17231,guy KAMGA,669509870,2022-10-10,douala ,PK12,54.2
CUST11588,MAHAMADOU Viviane,+237684990607,2023-08-27,Douala,Bonanjo,19.8
CUST10296,Oumar ESSAMA,+237635487660,2024-01-14,douala ,Yassa,47.7
CUST11704,MAROUF Serge,618304547,2022-10-16,Douala ,Deido,32.6
CUST17158,NTONGO Laure,+237640667888,2022-06-06,douala,Mboppi,49.1
CUST11580,Norbert ETOUNDI,+237676757928,2023-06-20,Yaoundé ,Ngoa-Ekele,51.7
CUST11187,HONORÉ DJOUMESSI,611261301,2023-10-24,douala,Ndogpassi,45.7
CUST10769,ALAIN NDOUMBE,+237689520597,2022-02-25,yaounde,Emana,40.0
CUST17206,patricia MINLO,612314351,2023-11-25,YAOUNDE,Briqueterie,49.1
CUST10057,SAIDOU BALENG,635808537,2024-11-08,douala ,Village,23.8
CUST10050,Boubacar FOTSO,620576383,2022-07-18,Douala,Nkolmesseng,16.3
CUST10652,Sandrine COULIBALY,639450273,2021-05-08,douala,Village,66.6
CUST10853,Armel IBRAHIM,00237 6 11898961 20 12 11,2021-06-17,douala ,Bepanda,21.6
CUST10921,Oumar IBRAHIM,631009452,2022-09-07,douala,Kotto,31.4
CUST10282,Prosper ASSOUMOU,237-663826716,2023-08-31,Bafoussam ,Baham-Route,31.0
CUST10206,Baudouin NJIEMOUN,+237643273328,2023-05-16,Yaoundé,Mimboman,67.3
CUST11987,ASTRIDE MAHAMADOU,+237659304469,2023-05-22,Yaoundé,Nlongkak,24.5
CUST12090,Joëlle ESSAMA,678284040,2024-10-23,Douala ,PK8,78.6
CUST10115,Gisèle oumarou,688461803,2021-04-22,yaounde,Emana,43.3
CUST10376,MODIBO FOUDA,628024248,2022-08-12,Douala,Ndokotti,
CUST11269,Christelle MBOA,(+237) 622120246,2023-01-12,Douala ,Makepe,64.2
CUST11696,Bertille oumarou,686726461,2021-05-25,DOUALA,Ndokotti,61.0
CUST10805,Saidou ABATE,237-673900135,2024-01-31,Bafoussam,Tamdja,25.0
CUST10883,AURELIE TSIMI,6 17 19 52 88,2023-01-22,Douala ,Nkolmesseng,34.4
CUST11304,LUC KOUYATE,+237625585427,2022-01-26,Bafoussam ,Centre Ville,43.8
CUST11405,Nadège NGONO,+237614180968,2021-06-02,Yaoundé,Madagascar,42.3
CUST10695,Honoré feudjio,656970882,2021-06-20,Yaoundé ,Briqueterie,33.5
CUST12007,IBRAHIM Rodrigue,+237667192331,2022-03-23,Yaounde,Emana,26.6
CUST10502,ATEBA Wilfried,+237654318698,2021-10-12,DOUALA,PK12,53.5
CUST10863,Armel ABOUNA,675884623,2024-09-03,Douala,Ndogpassi,40.1
CUST10158,Marlène feudjio,00237 6 50056581 27 62 87,2024-01-14,douala,Ndog-Bong,15.3
CUST11013,JOËLLE FOTSO,653389073,2024-01-21,douala ,Village,32.3
CUST17335,fofana Prosper,645630292,2024-08-17,douala,Ngodi-Bakoko,51.4
CUST17246,OUMAR DAWA,237-684724345,2024-11-14,BAFOUSSAM,Djeleng,178.0
CUST11706,YVETTE LOBE,623891786,2024-07-31,yaounde,Briqueterie,48.5
CUST10751,BALDE Emmanuel,(+237) 666379329,2023-12-09,Yaoundé,Mokolo,94.3
CUST11739,Laurent AKONO,237-690893133,2024-03-01,BAFOUSSAM,Famla,38.5
CUST10269,BERNARD ATEBA,683863413,2023-06-26,Douala,Mboppi,36.5
CUST10857,Patrick ATEBA,+237616109013,2022-01-01,yaounde,Biyem-Assi,13.6
CUST17339,PAULINE NDJOCK,+237652352128,2024-05-13,douala,Bali,31.6
CUST11611,NJIEMOUN Serge,692963368,2021-07-26,Yaounde,Efoulan,
CUST17308,Franck ELA,(+237) 682828034,2021-12-28,BAFOUSSAM,Lekie,49.5
CUST10030,Jules NGWA,237-631429110,2024-11-15,douala ,Beedi,9.6
CUST11216,Guy nkolo,+237646840133,2021-11-16,douala ,Mboppi,57.5
CUST10226,Fatoumata NDZANA,+237641944441,2021-03-31,Douala ,Logbessou,107.3
CUST12012,Didier KOLLO,237-615684813,2021-06-23,douala ,Ndogpassi,48.0
CUST11661,Margot assoumou,653380275,2022-09-20,yaounde,Nkomo,30.4
CUST10859,Nadine NGWA,684270583,2024-11-04,Yaoundé ,Essos,35.6
CUST10157,COULIBALY Rodrigue,693926371,2024-11-06,douala,New-Bell,45.6
CUST10916,Solange mengue,+237631079846,2021-07-27,BAFOUSSAM,Djeleng,32.1
CUST10500,Boubacar FOTSO,+237619391725,2021-08-30,YAOUNDE,Biyem-Assi,9.7
CUST10674,MAHAMADOU Kevin,667527432,2024-07-26,Yaoundé ,Biyem-Assi,62.7
CUST17275,Prosper TEGUIA,693334601,2021-07-09,Bafoussam ,Baham-Route,
CUST10349,Hawa EKOTTO,237-693370583,2023-03-13,douala,Kotto,15.0
CUST17229,patrick TSIMI,+237677005685,2024-06-24,YAOUNDE,Essos,7.2
CUST10977,Hamidou CAMARA,612784407,2023-12-08,Yaoundé ,Melen,28.2
CUST10202,TAMBA Nadine,237-668800797,2022-06-14,DOUALA,Village,66.1
CUST11146,Achille ngamouri,+237648571356,2023-06-19,YAOUNDE,Emana,6.3
CUST11119,Paul BARKA,680591959,2024-04-04,Yaoundé,Ngoa-Ekele,8.1
CUST12062,CONSTANT BIKELE,(+237) 625805613,2023-01-31,BAFOUSSAM,Fomekoua,23.0
CUST10108,Rodrigue FOFANA,+237629175900,2022-02-23,douala ,Logbessou,205.6
CUST12094,Evelyne COULIBALY,628639738,2024-06-19,DOUALA,Cité des Palmiers,31.7
CUST10271,Wilfried MBOCK,616789850,2024-09-01,DOUALA,Akwa,
CUST10472,Abdou EKOTTO,(+237) 613704481,2023-04-20,YAOUNDE,Emana,22.2
CUST11047,OUMAR MAHAMADOU,237-684121929,2021-07-28,Douala ,Bali,20.8
CUST10837,NGOUFO Viviane,634850391,2022-07-18,DOUALA,Bonanjo,37.3
CUST11192,KHADIJA TALLA,6 19 91 35 76,2022-01-21,DOUALA,Bali,13.3
CUST10582,EPEE Alain,6 84 81 37 39,2024-05-08,YAOUNDE,Elig-Edzoa,49.4
CUST10317,Patrick MENDO,(+237) 619121552,2023-07-01,Bafoussam ,Fomekoua,52.7
CUST11887,Honoré ndjock,642002808,2024-02-27,Yaounde,Nlongkak,67.8
CUST11068,JOSEPHINE BARKA,635583290,2024-02-06,douala,Bonamoussadi,49.4
CUST11538,Moussa essama,617061037,2021-08-11,DOUALA,New-Bell,50.1
CUST11652,CHRISTIANE NGONO,+237676319264,2023-06-18,Yaoundé ,Ngoa-Ekele,35.8
CUST11095,COULIBALY Christelle,653188224,2021-04-27,Yaoundé,Nkol-Eton,80.7
CUST11858,Aurelie BALDE,+237652773159,2022-01-10,DOUALA,Nkolmesseng,28.1
CUST10727,Pierre AMOUGOU,687282128,2021-12-12,Yaoundé,Efoulan,35.5
CUST10869,PATRICIA NDIKUM,+237674251933,2022-03-25,Bafoussam ,Pefura,18.7
CUST11587,NGOUFO Flore,677144075,2021-08-04,Yaounde,Mimboman,30.3
CUST10017,GHISLAIN KEITA,677827638,2024-12-15,Bafoussam,Tougang,47.2
CUST10039,LYDIE NGONO,(+237) 660992979,2023-03-30,Bafoussam ,Pefura,183.4
CUST11514,BOUBACAR NDONGO,610819505,2023-02-19,Yaoundé,Nkomo,68.5
CUST11624,Serge MBOCK,237-651644346,2024-08-13,Yaounde,Mendong,44.2
CUST10610,BOUBACAR NGOUFO,646855845,2022-12-13,Douala,Deido,65.3
CUST11543,Djeneba mbassi,+237620949687,2022-06-28,douala,Ndokotti,60.8
CUST11026,Ornella ETOUNDI,693568503,2023-06-28,Douala ,Akwa,14.5
CUST11332,Sandrine BARKA,00237 6 59302863 69 25 55,2024-06-02,bafoussam,Tougang,26.5
CUST11529,ETOA Rabi,670887307,2022-08-20,douala ,Bonamoussadi,21.0
CUST11937,TCHAMBA Therese,00237 6 94323222 92 65 69,2023-11-09,BAFOUSSAM,Pefura,28.3
CUST17189,Alain CISSE,237-650181935,2024-01-22,YAOUNDE,Madagascar,16.3
CUST11766,PAUL TCHIEMEGNI,237-678248169,2021-09-21,douala ,Bali,61.0
CUST10151,Emmanuel minlo,+237610435578,2022-06-25,YAOUNDE,Elig-Edzoa,12.4
CUST11594,Romain ndikum,237-668548403,2023-05-06,Douala ,Beedi,14.6
CUST11552,Aïcha KOLLO,+237646663833,2024-05-20,Bafoussam ,Baham-Route,45.0
CUST11334,Hamidou MBASSI,+237696547189,2024-02-29,Yaounde,Nlongkak,66.8
CUST10129,Prosper COULIBALY,6 31 47 24 20,2023-04-06,DOUALA,Akwa,53.8
CUST10120,Norbert nguefack,(+237) 639436733,2021-03-26,douala ,Nyalla,57.6
CUST11409,Alain EBOUELE,667213476,2023-01-23,yaounde,Melen,208.7
CUST10290,Sandrine COULIBALY,+237648285503,2021-11-17,DOUALA,Ndogpassi,78.4
CUST11110,Didier EKANI,237-676481885,2022-05-29,douala ,Bepanda,87.0
CUST12049,Christelle nkolo,+237659251188,2022-10-20,DOUALA,Kotto,18.2
CUST10936,Sandrine BOUKAR,237-693893865,2021-06-11,douala,Bali,36.4
CUST11084,MIREILLE HASSAN,237-675718414,2022-01-01,Yaoundé,Santa Barbara,54.8
CUST10278,Romain dawa,237-664547971,2024-02-03,Douala,PK8,45.0
CUST10504,Marie MVONDO,237-652133044,2021-05-25,Douala ,Nkolmesseng,62.4
CUST11156,ERIC BIKELE,00237 6 13885234 88 72 97,2024-08-23,BAFOUSSAM,Pefura,56.6
CUST10642,BELINGA Mariama,610791358,2023-10-27,Yaounde,Melen,8.9
CUST10462,ENGOLO Aïcha,654058573,2021-06-18,Yaoundé,Biyem-Assi,68.2
CUST10786,Constant barka,634406132,2023-08-16,Bafoussam,Ngouache,39.6
CUST10862,Solange AMOUGOU,695613415,2022-02-26,Douala,Deido,
CUST11374,Moussa MENDO,(+237) 627690330,2022-10-06,Douala ,Ngodi-Bakoko,51.9
CUST10993,Franck ELA,673083727,2021-09-19,bafoussam,Tamdja,185.5
CUST10794,Colette MENGUE,237-647080140,2023-06-06,Douala ,Bepanda,38.9
CUST17174,etoa Christelle,+237678057490,2021-06-15,Yaounde,Messa,24.5
CUST11762,Estelle DIALLO,(+237) 622543044,2024-03-30,DOUALA,Bonanjo,75.7
CUST17210,KOLLO Flore,6 60 92 96 47,2021-08-24,Yaounde,Santa Barbara,
CUST10679,Emmanuel onana,237-644917589,2023-09-06,Douala,Village,54.8
CUST10137,Marcel fofana,+237681016525,2023-11-03,Yaounde,Elig-Edzoa,149.0
CUST11803,Rabi CAMARA,691952730,2023-11-08,YAOUNDE,Messa,74.3
CUST11371,NKOLO Achille,624754064,2023-05-23,Douala,Bonamoussadi,9.7
CUST11446,ORNELLA KONE,237-663516659,2024-05-03,Bafoussam ,Bamougoum,19.5
CUST10063,Armel FOFANA,+237620709497,2021-03-10,douala ,PK8,40.1
CUST12078,Ibrahim cisse,652894344,2022-08-12,Yaoundé,Mimboman,52.2
CUST11725,Astride MONGO,+237655414869,2023-05-19,Douala ,PK8,19.2
CUST17183,obama Christiane,00237 6 76500726 99 55 65,2023-08-08,douala,Bali,34.3
CUST17227,Vanessa FEUDJIO,237-663792364,2021-09-02,douala,Ndokotti,66.0
CUST10377,Didier doumbia,(+237) 645496015,2024-12-05,douala ,Bali,68.6
CUST10215,Romain NDONGO,639557077,2023-10-26,douala,Bonapriso,47.3
CUST10952,Stéphane talla,6 89 86 54 58,2023-06-07,Yaounde,Biyem-Assi,6.2
CUST10819,NADÈGE EKANI,00237 6 73519947 43 65 57,2023-03-17,bafoussam,Ndiengdam,76.9
CUST11837,BILONG Aminata,6 46 61 34 28,2021-06-15,bafoussam,Bamougoum,82.2
CUST11983,Gustave NGONO,+237655504725,2022-05-10,DOUALA,Bepanda,19.1
CUST10360,KOUAM Carine,+237642787299,2023-06-06,DOUALA,Cité des Palmiers,12.2
CUST10950,Boris BELLO,237-632269779,2023-04-02,yaounde,Essos,74.5
CUST11155,ALINE FOUDA,650193656,2023-03-23,bafoussam,Famla,19.7
CUST10369,Paul KOLLO,6 80 99 32 18,2023-04-13,YAOUNDE,Nkomo,68.0
CUST11159,MENGUE Emmanuel,617532195,2022-06-14,Douala ,Ndogpassi,51.1
CUST17265,Viviane NGOUFO,634850391,2022-07-18,DOUALA,Bonanjo,37.3
CUST10871,NKOUAM Raoul,655728776,2022-03-12,Yaoundé ,Efoulan,53.9
CUST11010,Boris MONGO,+237621819185,2024-03-08,Douala ,PK12,123.3
CUST17243,Chancelle NKODO,237-619863756,2022-08-11,DOUALA,Bonanjo,55.5
CUST11795,Isabelle bello,237-693851247,2023-01-18,bafoussam,Lekie,30.9
CUST11142,FLORE MONGO,+237692874006,2022-12-03,DOUALA,Cité des Palmiers,15.3
CUST17226,NGONO Nadège,00237 6 14180968 61 71 83,2021-06-02,Yaoundé ,Madagascar,42.3
CUST10297,Nadine MVONDO,649823450,2021-06-14,yaounde,Mendong,49.9
CUST11796,Khadija SOW,(+237) 632218290,2023-10-14,Yaoundé ,Jouvence,7.5
CUST10416,Nadège DIBOTI,00237 6 88183110 15 74 23,2022-02-06,Yaoundé,Emana,57.4
CUST10295,SERGE YAYA,+237630776478,2021-08-08,BAFOUSSAM,Lekie,53.8
CUST17244,Luc BALENG,+237662191530,2021-05-12,Douala ,Bonabéri,34.9
CUST10670,Constant BILONG,+237698986321,2023-03-05,douala ,PK8,53.0
CUST10139,Gustave YAYA,684252722,2021-11-30,YAOUNDE,Emana,37.2
CUST10585,Modibo BALDE,671265269,2021-10-08,Yaoundé ,Melen,61.0
CUST11769,Constant NGWA,237-658667035,2024-12-13,bafoussam,Fomekoua,60.0
CUST11865,Therese BARKA,237-648504300,2023-11-08,Douala,Ndog-Bong,30.9
CUST10754,Eric OBAMA,(+237) 668186525,2022-02-22,Yaoundé ,Messa,
CUST12014,DAWA Prosper,692523968,2024-01-06,douala ,Makepe,79.1
CUST10928,KENFACK Rémi,237-614380847,2024-05-12,douala,Logbessou,188.0
CUST10730,Céline NJIEMOUN,+237636619372,2021-04-28,bafoussam,Tougang,27.5
CUST11004,Moussa TALLA,+237648683937,2024-05-05,Yaoundé ,Etoudi,39.0
CUST11681,Hamidou OYONO,617635653,2023-08-20,Bafoussam,Tamdja,36.4
CUST10757,Aurelie MBOA,237-671705170,2023-08-16,yaounde,Elig-Edzoa,48.6
CUST10599,EKOTTO Aline,6 31 36 18 12,2023-05-09,yaounde,Briqueterie,23.6
CUST10288,NADÈGE ALI,+237645594951,2024-11-12,Yaounde,Mokolo,23.8
CUST17349,Rodrigue TSIMI,+237662401521,2024-05-19,douala,Bepanda,69.3
CUST11692,Carine DJOUMESSI,687890494,2022-05-12,douala ,Beedi,47.1
CUST12041,Didier BILONG,237-670387584,2022-11-25,Bafoussam ,Mossap,60.5
CUST11645,Sophie ekani,633286644,2021-05-27,Douala ,Akwa,
CUST12020,Saidou TAMBA,695565484,2024-08-07,yaounde,Efoulan,66.2
CUST11096,Norbert ENGOLO,635320492,2024-04-09,Douala ,Bonanjo,31.4
CUST10015,Wilfried ATEBA,639345092,2024-11-16,yaounde,Omnisport,37.4
